Date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2000-12-19 00:00:00,23,32.8,27.2,85,0,5.7,10,180,0,S 
2000-12-20 00:00:00,22,32,27,87,3,5.3,4,90,0,N 
2000-12-21 00:00:00,22,32.1,25.9,87,39,4.6,3,225,0,N 
2000-12-22 00:00:00,21,31,26.5,89,3,4.8,3,135,0,SE
2000-12-23 00:00:00,22,32.4,27,87,2,6.7,3,270,0,W 
2000-12-24 00:00:00,21,33.8,27.2,85,0,6.4,3,135,0,N 
2000-12-25 00:00:00,22,32.8,26.4,86,8,5,3,360,0,N 
2000-12-26 00:00:00,22,31.4,26.8,87,35,4.5,3,180,0,S 
2000-12-27 00:00:00,23,32.4,27.3,86,7,4.6,4,180,0,N 
2000-12-28 00:00:00,22,32.4,26.9,87,1,6.7,4,360,0,N 
2000-12-29 00:00:00,22,32.8,27.3,82,27,7,5,180,0,SW
2000-12-30 00:00:00,22,32.6,28.1,82,8888,4.5,2,360,0,S 
2000-12-31 00:00:00,22,32.6,26.7,83,1,4.1,3,90,0,S 
2001-01-01 00:00:00,21,31.6,26.1,83,8888,3.6,2,225,0,N 
2001-01-02 00:00:00,21,32.9,27,83,21,7.8,2,225,0,SW
2001-01-03 00:00:00,22,32,26.9,84,0,4.9,4,360,0,N 
2001-01-04 00:00:00,22,32.6,26.8,90,6,7.3,4,135,0,N 
2001-01-05 00:00:00,21,31.8,26,90,3,3.6,4,90,0,N 
2001-01-06 00:00:00,21,31,26.1,88,106,4.6,2,360,0,N 
2001-01-07 00:00:00,21,32.6,26.5,86,8888,3.4,4,180,0,S 
2001-01-08 00:00:00,21,32,26,88,23,6,3,270,0,W 
2001-01-09 00:00:00,21,32.8,25.9,87,23,4.2,3,180,0,S 
2001-01-10 00:00:00,22,31.8,26.3,84,50,3.7,4,90,0,SW
2001-01-11 00:00:00,22,30.4,26.4,84,18,3.9,3,135,0,N 
2001-01-12 00:00:00,21,31,26.6,82,2,3.5,3,270,0,N 
2001-01-13 00:00:00,21,30.2,25.6,85,1,0.6,2,135,0,W 
2001-01-14 00:00:00,21,32.7,27.3,81,8888,7.2,4,360,0,N 
2001-01-15 00:00:00,21,32,25.5,86,1,4.2,3,360,0,S 
2001-01-16 00:00:00,21,32.2,25.7,86,36,4.6,4,90,0,N 
2001-01-17 00:00:00,22,32.4,26.7,78,30,6,4,270,0,N 
2001-01-18 00:00:00,22,32.5,26.7,85,5,6.7,4,270,0,N 
2001-01-19 00:00:00,21,31,26.3,89,80,5.5,3,45,0,N 
2001-01-20 00:00:00,21,32,26,87,18,6.7,5,45,0,NE
2001-01-21 00:00:00,21,32.4,26.1,86,19,6.8,2,135,0,N 
2001-01-22 00:00:00,20,32,25.4,89,6,1.9,5,360,0,N 
2001-01-23 00:00:00,21,32.8,25.5,84,25,6.6,3,45,0,N 
2001-01-24 00:00:00,21,31.4,26.5,87,8888,3.8,3,135,0,SW
2001-01-25 00:00:00,22,32.6,26.4,86,39,5.6,2,270,0,N 
2001-01-26 00:00:00,22,33.4,27.3,81,8888,6.1,4,45,0,N 
2001-01-27 00:00:00,22,33,27.3,82,2,4.7,4,90,0,W 
2001-01-28 00:00:00,21,32.2,25.8,89,23,5.8,6,90,0,N 
2001-01-29 00:00:00,22,31.8,26.9,85,67,3.9,3,180,0,N 
2001-01-30 00:00:00,22,33,28,82,8888,6.6,4,90,0,N 
2001-01-31 00:00:00,22,33.2,27.3,86,19,5.8,3,45,0,N 
2001-02-01 00:00:00,22,32,27,86,4,5.2,3,360,0,SE
2001-02-02 00:00:00,22,32,25.8,88,8888,6.7,6,45,0,NE
2001-02-03 00:00:00,21,30.4,26.1,88,13,0,4,180,0,S 
2001-02-04 00:00:00,22,31.6,27,84,8888,2.1,2,360,0,SW
2001-02-05 00:00:00,21,32.6,28,82,0,3.2,3,360,0,N 
2001-02-06 00:00:00,21,35.6,28,78,0,5.8,6,180,0,N 
2001-02-07 00:00:00,22,32.1,26.2,84,0,1.5,4,180,0,S 
2001-02-08 00:00:00,23,32.1,27.3,88,8888,3.7,3,360,0,N 
2001-02-09 00:00:00,22,32,26.9,85,11,0.6,3,180,0,W 
2001-02-10 00:00:00,22,32.4,27.5,86,8888,1.9,3,225,0,N 
2001-02-11 00:00:00,23,32.4,27.7,78,8888,1.6,3,180,0,N 
2001-02-12 00:00:00,23,32.4,27.7,82,8888,4.3,2,180,0,S 
2001-02-13 00:00:00,23,34.8,28.8,70,0,6.6,10,270,0,N 
2001-02-14 00:00:00,21,33,28.9,70,0,0,4,360,1,SW
2001-02-15 00:00:00,22,34.2,27.9,81,0,7,5,180,0,N 
2001-02-16 00:00:00,23,32.6,27.1,81,0,6.2,3,180,0,N 
2001-02-17 00:00:00,22,32.8,27.3,85,8888,3.2,3,180,0,N 
2001-02-18 00:00:00,23,31.6,27.4,84,3,6.9,3,360,1,N 
2001-02-19 00:00:00,22,32.9,27.4,87,0,2.5,3,180,0,S 
2001-02-20 00:00:00,22,33,27.2,81,8888,4.6,5,180,1,N 
2001-02-21 00:00:00,22,32.7,27,70,0,4.3,3,180,0,N 
2001-02-22 00:00:00,23,33,27.9,80,0,4.6,3,135,0,N 
2001-02-23 00:00:00,21,33.2,26.9,87,3,5.8,4,225,0,N 
2001-02-24 00:00:00,21,32,26.5,86,23,5.4,2,90,0,SE
2001-02-25 00:00:00,21,31.4,26.5,85,7,5.2,10,180,0,N 
2001-02-26 00:00:00,21,32.6,27.1,84,7,7.4,4,180,0,N 
2001-02-27 00:00:00,22,33.7,26.6,84,10,7,6,360,1,N 
2001-02-28 00:00:00,23,32.2,27.1,86,14,4.5,4,180,0,S 
2001-03-01 00:00:00,21,33.2,26.8,84,0,5.9,4,360,1,N 
2001-03-02 00:00:00,22,33.2,26.4,83,24,5.6,6,90,1,N 
2001-03-03 00:00:00,22,32.6,26.6,86,1,5.2,5,360,0,N 
2001-03-04 00:00:00,21,32.8,25.8,88,2,5.8,5,90,0,N 
2001-03-05 00:00:00,22,32.7,27.7,81,54,4.8,3,135,0,SW
2001-03-06 00:00:00,22,32.6,27.4,82,0,5,6,360,0,N 
2001-03-07 00:00:00,22,32.4,26.2,87,4,2.6,5,180,0,N 
2001-03-08 00:00:00,22,31.7,27,84,31,1.9,4,360,0,N 
2001-03-09 00:00:00,21,32.2,27,85,8888,3.7,3,360,2,N 
2001-03-10 00:00:00,21,31.5,25.9,90,41,3.6,3,360,0,NE
2001-03-11 00:00:00,22,31.6,26.1,86,43,3.4,4,135,0,SW
2001-03-12 00:00:00,21,30.5,25.8,89,16,2.6,3,270,0,N 
2001-03-13 00:00:00,21,30.4,26.3,87,8888,0.3,2,360,0,N 
2001-03-14 00:00:00,22,32.7,26.6,86,8888,6.7,2,180,1,N 
2001-03-15 00:00:00,22,31.2,26.2,87,23,3.2,3,360,0,N 
2001-03-16 00:00:00,21,30.2,26.8,88,63,0.1,1,360,0,NE
2001-03-17 00:00:00,21,33.4,26.6,87,8888,5.8,5,135,0,N 
2001-03-18 00:00:00,22,32.2,26.7,84,5,2.2,2,360,0,N 
2001-03-19 00:00:00,21,33.6,27.6,82,0,5.8,6,360,0,W 
2001-03-20 00:00:00,22,32.6,27.2,83,6,6.7,3,180,0,N 
2001-03-21 00:00:00,22,32.8,26.5,88,11,5.4,4,180,0,S 
2001-03-22 00:00:00,22,32,27.3,83,2,4.8,2,135,0,N 
2001-03-23 00:00:00,22,33.2,28.2,81,0,6.6,5,45,0,S 
2001-03-24 00:00:00,22,32.2,27.6,86,5,5.4,4,360,0,NE
2001-03-25 00:00:00,22,30.4,26.1,88,5,1.6,2,360,0,N 
2001-03-26 00:00:00,21,32.3,26.4,84,8,5.2,3,360,0,SW
2001-03-27 00:00:00,22,33,26.7,83,24,7.8,6,360,0,N 
2001-03-28 00:00:00,21,31.5,26,87,2,4.8,4,360,0,N 
2001-03-29 00:00:00,21,31.4,25.8,88,43,2.5,3,225,0,N 
2001-03-30 00:00:00,21,31.8,26.2,87,43,7.5,3,360,1,N 
2001-03-31 00:00:00,22,32.4,26.3,85,1,6.6,6,180,0,SW
2001-04-01 00:00:00,21,32.8,26.9,86,5,6.8,5,225,0,SW
2001-04-02 00:00:00,21,32.8,26.8,86,55,7.8,3,180,0,N 
2001-04-03 00:00:00,22,32.1,27.5,84,0,5.2,4,360,0,N 
2001-04-04 00:00:00,22,32.6,26.3,88,10,7.4,7,270,2,N 
2001-04-05 00:00:00,21,32.8,26.9,86,99,7.2,4,180,0,N 
2001-04-06 00:00:00,22,33,27.4,84,4,7.2,4,180,0,N 
2001-04-07 00:00:00,22,32.6,27.6,84,8888,6.5,3,135,0,SE
2001-04-08 00:00:00,22,32.4,27.5,84,5,6.5,4,360,0,N 
2001-04-09 00:00:00,21,31.4,27.3,83,3,6.6,3,90,0,E 
2001-04-10 00:00:00,22,32.8,26.6,88,8,6.9,3,360,0,N 
2001-04-11 00:00:00,22,30.9,26.7,87,2,2,3,90,1,N 
2001-04-12 00:00:00,22,32.2,26.2,87,5,5.7,4,360,0,N 
2001-04-13 00:00:00,21,31,26.6,87,48,6.9,2,360,0,SE
2001-04-14 00:00:00,21,32.4,26.2,86,8888,5.8,6,270,0,SE
2001-04-15 00:00:00,21,31.2,25.5,90,15,5.5,2,45,0,SW
2001-04-16 00:00:00,21,32.4,26.4,85,69,6.4,4,270,0,W 
2001-04-17 00:00:00,21,31,26.2,90,22,5.7,2,360,2,S 
2001-04-18 00:00:00,22,32.8,27.3,87,1,5.5,2,270,0,N 
2001-04-19 00:00:00,23,32,26.9,87,8888,4.4,4,45,0,NE
2001-04-20 00:00:00,23,31.6,27.5,84,5,6.2,3,135,0,S 
2001-04-21 00:00:00,23,32.1,27.8,84,0,3.2,2,180,0,S 
2001-04-22 00:00:00,23,31,26.6,88,0,1,3,225,0,SW
2001-04-23 00:00:00,22,33.3,27.7,89,8888,2.6,3,360,0,SW
2001-04-24 00:00:00,23,33.4,28.1,82,3,2.2,5,180,0,S 
2001-04-25 00:00:00,22,33.5,27.2,86,34,5.5,4,360,0,N 
2001-04-26 00:00:00,22,32.2,27.5,83,12,5.1,4,360,1,N 
2001-04-27 00:00:00,22,33,27.2,82,0,5.4,4,360,0,N 
2001-04-28 00:00:00,23,31.8,26.7,88,22,4.5,7,360,0,N 
2001-04-29 00:00:00,22,32.4,26.6,88,5,5.4,3,135,0,SE
2001-04-30 00:00:00,21,32.8,27,87,6,6.2,3,225,0,SW
2001-05-01 00:00:00,22,32,26.5,84,2,3.8,4,180,0,N 
2001-05-02 00:00:00,22,31.2,27,86,44,5.1,4,90,0,E 
2001-05-03 00:00:00,21,32.8,26.6,86,8888,5.2,5,45,0,N 
2001-05-04 00:00:00,21,33,27,82,9,6.8,2,135,0,N 
2001-05-05 00:00:00,23,32.4,27.6,85,0,4.5,3,180,0,N 
2001-05-06 00:00:00,22,33.2,27.7,84,28,3.5,2,225,0,N 
2001-05-07 00:00:00,22,33.2,27.6,83,0,5.6,2,360,0,S 
2001-05-08 00:00:00,22,33,26.8,86,8888,4.4,5,360,0,N 
2001-05-09 00:00:00,21,31.8,27,83,2,5.2,2,180,0,S 
2001-05-10 00:00:00,22,32.4,26.8,84,8888,4.5,3,360,0,N 
2001-05-11 00:00:00,22,32.4,27.7,82,5,5.9,3,180,0,S 
2001-05-12 00:00:00,22,33.4,27.6,76,8888,6.1,4,180,0,S 
2001-05-13 00:00:00,23,31.9,27.4,85,8888,2.7,2,135,0,S 
2001-05-14 00:00:00,23,32.4,26.8,86,0,3.9,4,135,0,N 
2001-05-15 00:00:00,22,33,27.3,84,6,5,2,360,0,N 
2001-05-16 00:00:00,23,33.4,27.7,83,8888,6,2,360,0,S 
2001-05-17 00:00:00,22,31.5,25.7,86,11,3.8,4,90,0,SW
2001-05-18 00:00:00,22,33,26.9,81,9,2.2,2,360,0,SE
2001-05-19 00:00:00,22,32.2,27.4,86,0,4.6,3,270,0,SW
2001-05-20 00:00:00,22,31.8,26.3,87,8888,3.8,2,270,0,W 
2001-05-21 00:00:00,23,33.4,27.8,82,2,7.4,3,270,0,S 
2001-05-22 00:00:00,22,32.6,28.2,84,0,3.3,2,180,0,W 
2001-05-23 00:00:00,21,33,26.8,84,8888,4.8,3,270,0,SW
2001-05-24 00:00:00,22,32.2,26.8,84,4,4.8,4,90,0,SW
2001-05-25 00:00:00,22,31,25.9,90,0,1.6,4,90,0,N 
2001-05-26 00:00:00,22,32.2,27.6,82,8888,4.2,3,135,0,N 
2001-05-27 00:00:00,21,32.2,27.9,80,0,7.6,3,180,0,S 
2001-05-28 00:00:00,21,33,26.9,77,0,6.9,4,180,0,N 
2001-05-29 00:00:00,21,32.2,26.9,82,0,2.3,3,360,0,N 
2001-05-30 00:00:00,21,31.8,26.6,86,19,5,3,270,0,W 
2001-05-31 00:00:00,20,32.6,25.5,89,18,6,3,360,0,N 
2001-06-01 00:00:00,21,31.8,26.3,86,46,5,3,135,0,W 
2001-06-02 00:00:00,22,33.3,27,84,0,7.9,0,360,0,N 
2001-06-03 00:00:00,22,33,27.5,82,2,5.4,6,135,0,W 
2001-06-04 00:00:00,22,32.5,27.9,84,66,6.6,3,225,0,N 
2001-06-05 00:00:00,21,32.2,26.8,84,30,6.6,3,360,0,N 
2001-06-06 00:00:00,21,32,26.1,88,3,5.9,5,225,0,N 
2001-06-07 00:00:00,22,31.4,26.9,84,107,5.8,2,360,0,N 
2001-06-08 00:00:00,22,29.8,26.2,85,3,3,4,45,0,E 
2001-06-09 00:00:00,21,30.4,25.3,92,4,2.8,3,180,0,S 
2001-06-10 00:00:00,20,31.1,25.5,87,1,3.8,3,360,0,N 
2001-06-11 00:00:00,21,32.4,26.3,81,19,7.8,4,90,0,N 
2001-06-12 00:00:00,21,32.6,26.7,80,0,6.7,5,45,0,N 
2001-06-13 00:00:00,21,31.6,26.1,88,11,6,3,90,0,N 
2001-06-14 00:00:00,22,31,26.7,89,13,6.8,3,90,0,N 
2001-06-15 00:00:00,22,30.6,25.3,91,1,3.8,5,180,0,N 
2001-06-16 00:00:00,21,30,26,89,62,3.8,4,135,0,N 
2001-06-17 00:00:00,20,29,25.2,87,0,6.7,5,180,2,N 
2001-06-18 00:00:00,20,29.3,24.7,84,8888,1,3,360,0,N 
2001-06-19 00:00:00,21,30.2,25,87,2,4.6,4,225,1,N 
2001-06-20 00:00:00,21,30.2,25.3,88,5,3.2,5,135,0,SE
2001-06-21 00:00:00,21,29.8,25.5,87,76,1.3,3,180,1,N 
2001-06-22 00:00:00,21,31.6,26.8,88,8888,4.5,3,135,0,S 
2001-06-23 00:00:00,22,32,27.6,84,8888,6.9,2,360,0,NE
2001-06-24 00:00:00,22,31.6,27,84,2,4.4,2,360,0,N 
2001-06-25 00:00:00,21,30.8,26,90,4,3.4,3,225,0,N 
2001-06-26 00:00:00,22,31.4,25.6,88,7,5.7,3,180,0,S 
2001-06-27 00:00:00,22,31,26.6,87,22,5.3,3,135,0,W 
2001-06-28 00:00:00,21,31.8,25.6,88,41,4.6,3,360,0,N 
2001-06-29 00:00:00,21,31.8,26.2,87,25,3.8,2,360,0,N 
2001-06-30 00:00:00,18,29.5,25.3,87,8888,1.5,3,360,1,N 
2001-07-01 00:00:00,23,31.3,25,77,5,7.2,3,180,1,N 
2001-07-02 00:00:00,19,29.5,25.4,88,8888,3.7,3,180,0,S 
2001-07-03 00:00:00,21,28.4,25,88,1,0,3,360,0,N 
2001-07-04 00:00:00,20,28.6,25.1,83,8888,0,2,90,0,N 
2001-07-05 00:00:00,20,30.5,25.6,77,8888,7.6,3,180,0,N 
2001-07-06 00:00:00,20,30.6,25.9,83,0,5.5,4,360,0,N 
2001-07-07 00:00:00,21,31.8,26.1,85,0,6.2,2,360,0,N 
2001-07-08 00:00:00,21,30.6,26.2,83,0,3.9,3,360,0,N 
2001-07-09 00:00:00,22,31.8,26.9,76,0,6.4,4,360,0,S 
2001-07-10 00:00:00,21,32.2,27.1,80,0,5.2,3,135,0,SE
2001-07-11 00:00:00,22,31.8,27,81,1,6.6,3,180,0,N 
2001-07-12 00:00:00,21,32,26.9,82,8888,4.8,3,45,1,N 
2001-07-13 00:00:00,22,31.2,26.4,83,0,4.9,4,360,0,N 
2001-07-14 00:00:00,21,32.2,26.9,82,31,7.4,3,135,0,N 
2001-07-15 00:00:00,22,32.8,27.6,86,33,7.2,2,225,0,N 
2001-07-16 00:00:00,21,31.8,27.3,79,8888,6.4,3,45,0,N 
2001-07-17 00:00:00,22,32.5,26.7,82,0,5.7,3,135,0,S 
2001-07-18 00:00:00,22,31.8,26.7,84,8888,6.6,3,180,0,S 
2001-07-19 00:00:00,22,31.8,26.7,82,0,5.4,2,180,0,E 
2001-07-20 00:00:00,22,32.2,26.9,82,8888,7.4,3,135,0,N 
2001-07-21 00:00:00,22,31.8,27.2,82,0,7.2,3,225,0,SW
2001-07-22 00:00:00,22,31.6,26.9,84,0,5.1,4,135,0,SE
2001-07-23 00:00:00,21,30,26.4,87,9,3.2,3,135,0,N 
2001-07-24 00:00:00,22,31.4,26.1,84,7,4.1,3,135,1,SE
2001-07-25 00:00:00,20,32.2,24.8,94,8888,0.1,3,270,0,S 
2001-07-26 00:00:00,20,27.6,24.2,93,21,0.2,3,45,0,SW
2001-07-27 00:00:00,21,29,24.9,91,17,0.6,4,180,0,S 
2001-07-28 00:00:00,21,29.6,24.9,91,47,1,4,225,0,NE
2001-07-29 00:00:00,21,28.8,24.8,90,23,3.3,2,90,0,N 
2001-07-30 00:00:00,21,29.8,25.4,88,3,1.3,4,180,0,SE
2001-07-31 00:00:00,21,28.8,25.4,87,18,0,4,90,0,N 
2001-08-01 00:00:00,19,24.7,23.6,94,18,0,3,360,0,N 
2001-08-02 00:00:00,20,29.6,24.1,87,18,3.7,4,180,0,SW
2001-08-03 00:00:00,21,29.8,24.6,87,16,4.6,3,135,1,SE
2001-08-04 00:00:00,21,29.6,25.1,87,8888,1.3,2,270,0,N 
2001-08-05 00:00:00,20,28,24.6,88,8888,2,4,360,1,N 
2001-08-06 00:00:00,21,27.6,24.6,87,1,0,2,225,0,NE
2001-08-07 00:00:00,21,28.8,25.3,89,24,0,3,360,0,N 
2001-08-08 00:00:00,21,30.2,25.4,87,30,2.8,3,45,0,NE
2001-08-09 00:00:00,20,31.3,26.7,82,29,6.9,2,360,1,N 
2001-08-10 00:00:00,19,31.2,26.1,81,0,7.8,3,135,0,W 
2001-08-11 00:00:00,19,30,24.8,81,0,5.2,3,270,0,N 
2001-08-12 00:00:00,22,30.2,25.8,82,8888,5.8,3,135,1,N 
2001-08-13 00:00:00,21,30.1,25.4,84,0,1.6,3,180,0,S 
2001-08-14 00:00:00,22,31.2,26.3,82,0,7.6,3,180,1,N 
2001-08-15 00:00:00,20,29.4,25.9,88,0,1.8,5,135,0,SE
2001-08-16 00:00:00,20,31.4,25.6,84,0,7,4,45,0,N 
2001-08-17 00:00:00,19,30.2,25.6,78,0,3.9,4,225,0,N 
2001-08-18 00:00:00,19,30.6,25.2,76,0,5,2,180,1,N 
2001-08-19 00:00:00,20,31.3,25.8,76,0,7,3,180,0,S 
2001-08-20 00:00:00,20,31.6,26.6,79,0,5.8,4,135,0,S 
2001-08-21 00:00:00,21,31.4,26.2,80,0,6.5,4,180,0,N 
2001-08-22 00:00:00,21,31.8,26.8,82,8888,3.3,3,270,0,N 
2001-08-23 00:00:00,21,31.8,26.6,76,0,6.2,3,45,1,S 
2001-08-24 00:00:00,21,32,26.4,82,0,5.8,3,180,0,S 
2001-08-25 00:00:00,21,31.7,26.5,87,0,5.2,4,135,0,NE
2001-08-26 00:00:00,22,31.2,26.7,80,8888,5.1,3,180,0,S 
2001-08-27 00:00:00,21,31.6,26.7,82,8888,6,4,180,0,SE
2001-08-28 00:00:00,21,32,26.5,80,0,4.6,3,180,0,N 
2001-08-29 00:00:00,22,31.7,27.5,83,4,3.4,2,270,0,S 
2001-08-30 00:00:00,22,32.8,27.3,79,0,7.4,3,135,1,SE
2001-08-31 00:00:00,21,32.4,27.4,80,0,6.6,3,135,1,SE
2001-09-01 00:00:00,20,31.8,26.6,79,0,8,4,135,0,N 
2001-09-02 00:00:00,20,32.7,26.8,73,0,,3,180,0,SE
2001-09-03 00:00:00,21,32.8,27,75,0,8,3,135,1,N 
2001-09-04 00:00:00,22,32.8,27.3,79,0,7.3,4,360,0,N 
2001-09-05 00:00:00,20,31.3,26.7,80,3,1.4,4,45,0,N 
2001-09-06 00:00:00,20,33.2,27.1,79,3,8,3,135,1,SE
2001-09-07 00:00:00,21,31.8,26.6,80,11,7.1,3,180,0,N 
2001-09-08 00:00:00,21,31.8,26.6,83,1,4.7,3,180,0,N 
2001-09-09 00:00:00,21,31.8,25.9,84,8888,4.6,4,90,0,N 
2001-09-10 00:00:00,21,31.2,25.7,87,20,6.1,3,135,0,SE
2001-09-11 00:00:00,21,32.4,26.5,82,19,5.6,4,45,0,N 
2001-09-12 00:00:00,22,32.8,27.7,78,8888,7.6,3,180,1,SE
2001-09-13 00:00:00,20,32.4,27.3,79,0,5.9,3,90,0,N 
2001-09-14 00:00:00,21,31.7,26.4,79,0,4.6,2,90,0,E 
2001-09-15 00:00:00,20,31.2,26.2,87,12,3.8,9,360,0,N 
2001-09-16 00:00:00,20,32.9,27.1,80,14,8,3,90,0,E 
2001-09-17 00:00:00,20,34.4,27.1,79,0,8,4,180,0,N 
2001-09-18 00:00:00,21,32.6,27.1,71,0,7.8,3,360,0,N 
2001-09-19 00:00:00,21,32.2,26.8,78,0,5.9,3,225,0,SE
2001-09-20 00:00:00,21,32.2,26.8,77,0,6.2,4,360,0,N 
2001-09-21 00:00:00,21,32.8,27,79,1,8,3,225,0,SE
2001-09-22 00:00:00,21,31.8,26.8,79,1,5.2,4,45,0,N 
2001-09-23 00:00:00,22,29.8,25.5,91,51,3.1,5,270,0,S 
2001-09-24 00:00:00,21,32.2,26.8,84,24,6.6,4,90,0,W 
2001-09-25 00:00:00,21,31.6,26.6,84,5,2.1,2,180,0,N 
2001-09-26 00:00:00,21,30.8,26.3,84,11,2.1,6,180,0,SW
2001-09-27 00:00:00,22,32.2,26.5,82,19,5.2,5,360,1,N 
2001-09-28 00:00:00,22,32.2,26.3,82,15,2.4,2,180,0,NE
2001-09-29 00:00:00,21,29.8,26.3,86,13,0.9,3,270,0,W 
2001-09-30 00:00:00,21,31.7,25.8,85,0,7.2,3,135,0,N 
2001-10-01 00:00:00,21,30.2,26.2,88,28,3,4,360,0,N 
2001-10-02 00:00:00,20,32.4,27.2,80,3,7.7,3,135,0,N 
2001-10-03 00:00:00,20,32.6,27.1,80,0,7.7,4,360,0,S 
2001-10-04 00:00:00,21,32.2,26.4,78,0,6.9,5,90,1,N 
2001-10-05 00:00:00,21,32.8,27.7,78,0,7.1,3,180,0,N 
2001-10-06 00:00:00,21,32.8,27.2,82,0,7.8,4,135,0,N 
2001-10-07 00:00:00,22,31.8,27,85,0,6.3,2,135,0,SE
2001-10-08 00:00:00,21,32.6,27.8,83,0,8,4,135,0,N 
2001-10-09 00:00:00,22,32.2,27,80,0,6.1,3,135,0,N 
2001-10-10 00:00:00,22,32.8,27.2,76,0,5.9,3,135,0,N 
2001-10-11 00:00:00,22,32.6,28,81,8888,7,4,135,0,SE
2001-10-12 00:00:00,22,34,28.6,75,0,7.9,4,90,0,S 
2001-10-13 00:00:00,22,33,28.2,74,0,6.2,3,360,0,N 
2001-10-14 00:00:00,22,32.8,27.6,81,0,4.6,3,180,0,N 
2001-10-15 00:00:00,23,33.6,27.6,80,8888,7,5,360,1,N 
2001-10-16 00:00:00,23,34,28.5,79,0,6.2,4,180,1,NE
2001-10-17 00:00:00,21,34,29,76,0,5.9,3,225,0,N 
2001-10-18 00:00:00,22,32.4,26.8,85,14,7.4,4,270,0,SE
2001-10-19 00:00:00,22,32.8,28.1,82,9,7.9,3,90,0,S 
2001-10-20 00:00:00,21,33.1,27.1,80,0,8,0,90,0,N 
2001-10-21 00:00:00,23,34,28.3,78,0,7.6,0,135,0,S 
2001-10-22 00:00:00,21,32.2,27.6,84,0,4.6,3,270,0,SE
2001-10-23 00:00:00,21,32.6,26.3,85,2,6.2,4,45,0,N 
2001-10-24 00:00:00,22,32.5,27.3,89,34,5.2,3,135,0,SE
2001-10-25 00:00:00,21,34.4,28.3,79,8888,6.3,2,270,0,W 
2001-10-26 00:00:00,22,34.3,28.5,78,0,8,3,90,0,S 
2001-10-27 00:00:00,21,34.2,29.1,78,3,8,3,90,0,S 
2001-10-28 00:00:00,22,33.5,27.8,76,0,5.5,3,360,0,N 
2001-10-29 00:00:00,23,34.2,28.6,75,8888,8,6,360,0,N 
2001-10-30 00:00:00,22,32.9,27.6,85,0,3.8,3,45,0,N 
2001-10-31 00:00:00,21,34.2,27.3,81,8888,6.3,10,360,0,N 
2001-11-01 00:00:00,22,33.3,27.8,85,41,6.2,4,135,0,SE
2001-11-02 00:00:00,22,32.1,27.3,84,6,3.2,3,360,1,N 
2001-11-03 00:00:00,22,32.4,27.6,83,12,5.4,4,45,0,N 
2001-11-04 00:00:00,21,34.6,28.1,78,0,7,3,135,0,N 
2001-11-05 00:00:00,22,34,27.8,76,0,7.8,2,135,0,NE
2001-11-06 00:00:00,23,33.2,28,81,0,7.3,3,180,0,N 
2001-11-07 00:00:00,22,32.2,27.2,82,8888,2.7,4,135,0,SE
2001-11-08 00:00:00,22,32.6,27.4,81,8888,5.8,4,90,0,S 
2001-11-09 00:00:00,22,32.8,26.8,87,3,3.6,4,225,0,N 
2001-11-10 00:00:00,21,32.4,26,84,34,7.1,4,135,0,S 
2001-11-11 00:00:00,21,31.6,26.9,87,1,3.2,6,135,0,N 
2001-11-12 00:00:00,21,33.4,27.3,80,34,6.7,5,270,0,W 
2001-11-13 00:00:00,21,33.4,26.8,86,7,7.5,2,225,0,W 
2001-11-14 00:00:00,22,32.8,26.1,84,39,7.3,5,360,1,N 
2001-11-15 00:00:00,21,33.3,28,79,20,7.5,3,360,0,N 
2001-11-16 00:00:00,22,33.2,27.3,83,0,6,3,135,0,N 
2001-11-17 00:00:00,21,31.6,26.5,86,0,6.2,5,270,0,N 
2001-11-18 00:00:00,22,32.6,26.7,83,4,6.3,3,135,0,S 
2001-11-19 00:00:00,22,33,28.3,82,0,4.5,2,225,0,N 
2001-11-20 00:00:00,23,33.4,28.4,80,8888,8,4,135,1,SE
2001-11-21 00:00:00,22,32.7,28.1,81,0,5.4,4,225,0,N 
2001-11-22 00:00:00,21,32.9,26.7,82,0,5.2,3,360,0,N 
2001-11-23 00:00:00,21,31.6,26.6,85,65,3.2,3,360,0,N 
2001-11-24 00:00:00,22,33.6,27.7,80,8888,7.9,3,135,0,SE
2001-11-25 00:00:00,22,32.8,27.7,83,0,3.7,2,180,0,SE
2001-11-26 00:00:00,21,32.8,26.6,88,15,4,4,180,0,S 
2001-11-27 00:00:00,21,33.2,27.2,84,70,6.4,7,225,0,N 
2001-11-28 00:00:00,22,31.4,25.7,89,48,2.9,5,90,0,N 
2001-11-29 00:00:00,21,31.2,25.4,91,48,3,4,225,0,NE
2001-11-30 00:00:00,21,32.5,25.5,88,34,5.4,6,360,0,S 
2001-12-01 00:00:00,21,32,26.8,84,45,4.7,3,360,0,N 
2001-12-02 00:00:00,21,32.4,27.7,84,8888,3.9,3,180,0,SW
2001-12-03 00:00:00,22,33.3,27.5,79,0,6,5,180,1,N 
2001-12-04 00:00:00,21,33.3,28.1,73,0,5.2,3,225,0,N 
2001-12-05 00:00:00,21,33.6,27.1,79,0,2.5,3,45,1,N 
2001-12-06 00:00:00,22,32,26.9,80,0,1,3,180,0,N 
2001-12-07 00:00:00,21,32,27.2,84,8888,3.5,3,90,0,S 
